-6.233762108096145560e-02,1.897370816832654036e-03,3.542566177163225527e-02
-6.420980503555782926e-02,1.885247440127948461e-03,3.643709949121425040e-02
-6.609194422841287164e-02,1.871723570465830657e-03,3.744849656911332370e-02
-6.798313295886633523e-02,1.856793595065508182e-03,3.845929599202620869e-02
-6.988246234940098667e-02,1.840450692336268596e-03,3.946895463645232194e-02
-7.178902040998966227e-02,1.822686886817218846e-03,4.047694350971826199e-02
-7.370189211117812722e-02,1.803493106952113161e-03,4.148274797690437027e-02
-7.562015946562453128e-02,1.782859245427863065e-03,4.248586797368698875e-02
-7.754290161780055812e-02,1.760774221814057246e-03,4.348581820509991175e-02
-7.946919494153857622e-02,1.737226047236673692e-03,4.448212833022119339e-02
-8.139811314509162732e-02,1.712201890811362610e-03,4.547434313278691381e-02
-8.332872738335718454e-02,1.685688147570788779e-03,4.646202267773098110e-02
-8.526010637689579452e-02,1.657670507605277233e-03,4.744474245364622977e-02
-8.719131653736288123e-02,1.628134026162540281e-03,4.842209350116340183e-02
-8.912142209895364264e-02,1.597063194419211978e-03,4.939368252723735919e-02
-9.104948525544867555e-02,1.564442010673780742e-03,5.035913200533222167e-02
-9.297456630243249032e-02,1.530254051686268752e-03,5.131808026149171226e-02
-9.489572378424410148e-02,1.494482543913800820e-03,5.227018154628203933e-02
-9.681201464520843014e-02,1.457110434383536261e-03,5.321510609258898322e-02
-9.872249438468350125e-02,1.418120460950541770e-03,5.415254015925514280e-02
-1.006262172154510637e-01,1.377495221704595936e-03,5.508218606053517929e-02
-1.025222362249669228e-01,1.346341832918930906e-03,5.599262139617785378e-02
-1.044096035390210397e-01,1.335598001308208656e-03,5.687261242368410463e-02
-1.062873704873015523e-01,1.344992497972050246e-03,5.772216698214504421e-02
-1.081545877702550784e-01,1.374254164186873833e-03,5.854130748433852838e-02
-1.100103056267705548e-01,1.423111972148698905e-03,5.933007095354458915e-02
-1.118535740022312819e-01,1.491295084228579960e-03,6.008850904423498202e-02
-1.136834427164115230e-01,1.578532910514138590e-03,6.081668804660094602e-02
-1.154989616306972000e-01,1.684555164421852776e-03,6.151468887488453774e-02
-1.172991808141120723e-01,1.809091916170297047e-03,6.218260703948513823e-02
-1.190831507076368090e-01,1.951873643905941823e-03,6.282055260281269038e-02
-1.208499222863114453e-01,2.112631282303945642e-03,6.342865011886833493e-02
-1.225985472186125191e-01,2.291096268460704466e-03,6.400703855653248897e-02
-1.243280780226095200e-01,2.487000584928141574e-03,6.455587120654904254e-02
-1.260375682184033397e-01,2.700076799731044447e-03,6.507531557219474461e-02
-1.277260724763638056e-01,2.930058103244796534e-03,6.556555324362951798e-02
-1.293926467606892061e-01,3.176678341808326922e-03,6.602677975592875781e-02
-1.310363484678216117e-01,3.439672047966584219e-03,6.645920443079797457e-02
-1.326562365592631465e-01,3.718774467250275141e-03,6.686305020198059224e-02
-1.342513716883520780e-01,4.013721581422202526e-03,6.723855342437032312e-02
-1.358208163205682495e-01,4.324250128110609763e-03,6.758596366684141432e-02
-1.373636348469566282e-01,4.650097616793775514e-03,6.790554348881976121e-02
-1.388788936902677351e-01,4.991002341085968089e-03,6.819756820061537161e-02
-1.403656614034371197e-01,5.346703387304825757e-03,6.846232560754465790e-02
-1.418230087600380052e-01,5.716940639306549755e-03,6.870011573787043746e-02
-1.432500088363620472e-01,6.101454779589319394e-03,6.891125055459428050e-02
-1.446457370848059087e-01,6.499987286671906304e-03,6.909605365113548336e-02
-1.460092713982535373e-01,6.912280428776475076e-03,6.925485993093581649e-02
-1.473396921651748126e-01,7.338077253843266860e-03,6.938801527102912703e-02
-1.486360823151769706e-01,7.777121575924949778e-03,6.949587616962023262e-02
-1.498975273547665799e-01,8.229157958016363253e-03,6.957880937771548924e-02
-1.511231153931100746e-01,8.693931691377916951e-03,6.963719151485238401e-02
-1.523119371575959169e-01,9.171188771427711897e-03,6.967140866897338081e-02
-1.534630859990309681e-01,9.660675870286187378e-03,6.968185598049425611e-02
-1.545756578863282105e-01,1.016214030605319327e-02,6.966893721061424849e-02
-1.556487513905646936e-01,1.067533000892437363e-02,6.963306429391673269e-02
-1.566814676583163091e-01,1.119999348423022373e-02,6.957465687531165510e-02
-1.576729103742031124e-01,1.173587977252779982e-02,6.949414183136666534e-02
-1.586221857126013934e-01,1.228273840683235564e-02,6.939195277607679291e-02
-1.595284022785074807e-01,1.284031936712308128e-02,6.926852955112251797e-02
-1.603906710375655742e-01,1.340837303223205851e-02,6.912431770065963210e-02
-1.612081052352942745e-01,1.398665012923931174e-02,6.895976793069116817e-02
-1.619798203055804742e-01,1.457490168050153308e-02,6.877533555306407365e-02
-1.627049337685287089e-01,1.517287894843492163e-02,6.857147991413591048e-02
-1.633825651177876481e-01,1.578033337818225343e-02,6.834866380814888509e-02
-1.640118356974975267e-01,1.639701653828544436e-02,6.810735287535876759e-02
-1.645918685663859127e-01,1.702268006911912199e-02,6.784801498831771749e-02
-1.651217883622611848e-01,1.765707558880488109e-02,6.757111960865458400e-02
-1.656007211414578517e-01,1.829995466150827546e-02,6.727713715131962424e-02
-1.660277942186964006e-01,1.895106872011813673e-02,6.696653831803124624e-02
-1.664021359953098411e-01,1.961016899879668499e-02,6.663979341967270209e-02
-1.667228757785445548e-01,2.027700646427560774e-02,6.629737168362928590e-02
-1.669891435922847556e-01,2.095133174600203457e-02,6.593974054609318125e-02
-1.672000699795657963e-01,2.163289506523334918e-02,6.556736492935127947e-02
-1.673547857972816355e-01,2.232144616319530969e-02,6.518070650407678523e-02
-1.674524220035090161e-01,2.301673422839858527e-02,6.478022293663554532e-02
-1.674921094379072939e-01,2.371850782320740827e-02,6.436636712142378147e-02
-1.674729785956807493e-01,2.442651480976053974e-02,6.393958639824162682e-02
-1.673941593956201068e-01,2.514050227532278053e-02,6.350032175471127804e-02
-1.672547809427707977e-01,2.586021645715711262e-02,6.304900701374452354e-02
-1.670539712863069182e-01,2.658540266699551541e-02,6.258606800605742704e-02
-1.667908571732215628e-01,2.731580521518654076e-02,6.211192172773462999e-02
-1.664645637984754067e-01,2.805116733458746722e-02,6.162697548283756210e-02
-1.660742145522818847e-01,2.879123110428537247e-02,6.113162601105057853e-02
-1.656189307652379261e-01,2.953573737319566475e-02,6.062625860035740499e-02
-1.650978314520450962e-01,3.028442568362810575e-02,6.011124618473897424e-02
-1.645100330546034328e-01,3.103703419487150589e-02,5.958694842687705523e-02
-1.638546491852933551e-01,3.179329960687093948e-02,5.905371078585493205e-02
-1.631307903713070662e-01,3.255295708407057037e-02,5.851186356983488490e-02
-1.623375638009166011e-01,3.331574017948625566e-02,5.796172097369867160e-02
-1.614740730726210993e-01,3.408138075909063897e-02,5.740358010163316288e-02
-1.605394179481489936e-01,3.484960892659166865e-02,5.683771997463928777e-02
-1.595326941103318297e-01,3.562015294869132209e-02,5.626440052294707367e-02
-1.584529929269221649e-01,3.639273918092482407e-02,5.568386156331382036e-02
-1.572994012214603277e-01,3.716709199418808535e-02,5.509632176118576391e-02
-1.560710010523550517e-01,3.794293370207722088e-02,5.450197757769782714e-02
-1.547930157493535019e-01,3.872011207647130943e-02,5.390306124335833560e-02
-1.534913596386689172e-01,3.949847656682910907e-02,5.330184623799011367e-02
-1.521661474112581125e-01,4.027774978683178186e-02,5.269857185023692908e-02
-1.508174924867000943e-01,4.105765352432338977e-02,5.209347495271985512e-02
-1.494455070098872074e-01,4.183790878409841818e-02,5.148679004746724991e-02
-1.480503018474556842e-01,4.261823582691810081e-02,5.087874930645230886e-02
-1.466319865847937054e-01,4.339835420496615526e-02,5.026958260769199410e-02
-1.451906695236236389e-01,4.417798279412024631e-02,4.965951756725759531e-02
-1.437264576801554894e-01,4.495683982335176715e-02,4.904877956751932389e-02
-1.422394567838057566e-01,4.573464290156523809e-02,4.843759178190653464e-02
-1.407297712764868924e-01,4.651110904213578978e-02,4.782617519644309645e-02
-1.391975043124612788e-01,4.728595468538560054e-02,4.721474862828566738e-02
-1.376427577587693574e-01,4.805889571922499631e-02,4.660352874147161845e-02
-1.360656321962294968e-01,4.882964749813994282e-02,4.599273006006378284e-02
-1.344662269210160632e-01,4.959792486071882417e-02,4.538256497885430341e-02
-1.328446399468178052e-01,5.036344214586393336e-02,4.477324377178117792e-02
-1.312009680075804652e-01,5.112591320784436177e-02,4.416497459818632954e-02
-1.295353065608399745e-01,5.188505143030960887e-02,4.355796350704133763e-02
-1.278477497916467309e-01,5.264056973939443967e-02,4.295241443924219943e-02
-1.261383906170877034e-01,5.339218061600833898e-02,4.234852922807453429e-02
-1.244073206914095703e-01,5.413959610742244410e-02,4.174650759793239324e-02
-1.226546304117455133e-01,5.488252783822279018e-02,4.114654716137320506e-02
-1.208804089244512325e-01,5.562068702073236226e-02,4.054884341457030972e-02
-1.190847441320523475e-01,5.635378446495255961e-02,3.995358973123642327e-02
-1.172677227008073891e-01,5.708153058810629815e-02,3.936097735506421946e-02
-1.154294300688891439e-01,5.780363542383569475e-02,3.877119539073990012e-02
-1.135699504551876543e-01,5.851980863110900488e-02,3.818443079357281000e-02
-1.116893668687373581e-01,5.922975950289086772e-02,3.760086835778257697e-02
-1.097877611187723229e-01,5.993319697461851198e-02,3.702069070347844409e-02
-1.078652138254107828e-01,6.062982963252512569e-02,3.644407826236480130e-02
-1.059218044309726409e-01,6.131936572185549272e-02,3.587120926220054018e-02
-1.039576112119318108e-01,6.200151315499991683e-02,3.530225971003855823e-02
-1.019727112915054940e-01,6.267597951958633895e-02,3.473740337427047575e-02
-9.996718065288240362e-02,6.334247208655804928e-02,3.417681176549465516e-02
-9.794109415309240618e-02,6.400069781826660253e-02,3.362065411622879030e-02
-9.589452553751935671e-02,6.465036337660391708e-02,3.306909735948240781e-02
-9.382754745505803018e-02,6.529117513119782334e-02,3.252230610620443496e-02
-9.174023147391716093e-02,6.592283916769668684e-02,3.198044262162162699e-02
-8.963264809807042210e-02,6.654506129616193089e-02,3.144366680047500084e-02
-8.750486678435584476e-02,6.715754705958698612e-02,3.091213614117289607e-02
-8.535695596022460641e-02,6.776000174256603670e-02,3.038600571886216489e-02
-8.318898304214077111e-02,6.835213038012412368e-02,2.986542815743359683e-02
-8.100101445463343819e-02,6.893363776673180898e-02,2.935055360046464126e-02
-7.879311564999873230e-02,6.950422846551861100e-02,2.884152968110966636e-02
-7.656535112865600623e-02,7.006360681769353838e-02,2.833850149094392298e-02
-7.431778446015599449e-02,7.061147695220203191e-02,2.784161154776638308e-02
-7.205047830484100080e-02,7.114754279561787131e-02,2.735099976236698635e-02
-6.976349443615766088e-02,7.167150808229601211e-02,2.686680340426577870e-02
-6.745689376362237755e-02,7.218307636479279199e-02,2.638915706642530959e-02
-6.513073635643674975e-02,7.268195102456763423e-02,2.591819262894315065e-02
-6.278508146775406418e-02,7.316783528298603789e-02,2.545403922172771727e-02
-6.041998755959412243e-02,7.364043221261873384e-02,2.499682318616134116e-02
-5.803551232840661878e-02,7.409944474887378285e-02,2.454666803575383111e-02
-5.563171273128023064e-02,7.454457570195506533e-02,2.410369441579056360e-02
-5.320864501279566616e-02,7.497552776916169281e-02,2.366802006197938832e-02
-5.076636473251897735e-02,7.539200354755209998e-02,2.323975975809482522e-02
-4.830492679313731774e-02,7.579370554697076323e-02,2.281902529263018717e-02
-4.582438546922661116e-02,7.618033620345580903e-02,2.240592541445267025e-02
-4.332479443665507302e-02,7.655159789304004370e-02,2.200056578747124764e-02
-4.080620680261420191e-02,7.690719294595779743e-02,2.160304894431277697e-02
-3.826867513627517370e-02,7.724682366126384148e-02,2.121347423901808263e-02
-3.571225150006693272e-02,7.757019232188530622e-02,2.083193779875031071e-02
-3.313698748156738982e-02,7.787700121011070786e-02,2.045853247452795662e-02
-3.054293422600814351e-02,7.816695262353430540e-02,2.009334779097892570e-02
-2.793014246938209377e-02,7.843974889146336504e-02,1.973646989511949543e-02
-2.529866257214945582e-02,7.869509239180869087e-02,1.938798150416386895e-02
-2.264854455353761120e-02,7.893268556846033679e-02,1.904796185236084724e-02
-1.997983812642384685e-02,7.915223094917188396e-02,1.871648663686912087e-02
-1.729259273279648568e-02,7.935343116395972285e-02,1.839362796266169608e-02
-1.458685757978460396e-02,7.953598896403492324e-02,1.807945428647567826e-02
-1.186268167624882769e-02,7.969960724127927998e-02,1.777403035979954402e-02
-9.120113869922900213e-03,7.984398904828084176e-02,1.747741717090300212e-02
-6.359202885096872093e-03,7.996883761894205134e-02,1.718967188591743328e-02
-3.579997360832375825e-03,8.007385638967802477e-02,1.691084778896066732e-02
-7.825458896963113573e-04,8.015874902121418455e-02,1.664099422131676970e-02
2.033102942995030325e-03,8.023249304401519622e-02,1.637002405659842078e-02
4.866900519182876771e-03,8.030423752045232066e-02,1.608766064266226037e-02
7.718798147431859061e-03,8.037394418457406708e-02,1.579366367847582706e-02
1.058874702184040700e-02,8.044157520988098886e-02,1.548779021505277895e-02
1.347669818032988000e-02,8.050709323425725428e-02,1.516979465820048750e-02
1.638260246244292728e-02,8.057046138531906432e-02,1.483942877115918338e-02
1.930641046674706415e-02,8.063164330627287102e-02,1.449644167712938435e-02
2.224807250785965779e-02,8.069060318230021622e-02,1.414057986168535189e-02
2.520753857311115384e-02,8.074730576749010458e-02,1.377158717507160485e-02
2.818475827886170182e-02,8.080171641234287772e-02,1.338920483437879179e-02
3.117968082649118927e-02,8.085380109184878150e-02,1.299317142559552191e-02
3.419225495807115545e-02,8.090352643417186851e-02,1.258322290552973260e-02
3.722242891175919083e-02,8.095085974993819489e-02,1.215909260359843667e-02
4.027015037690583749e-02,8.099576906215194549e-02,1.172051122347596112e-02
4.333536644891695933e-02,8.103822313674463595e-02,1.126720684459778070e-02
4.641802358388064098e-02,8.107819151377147759e-02,1.079890492351309218e-02
4.951806755298781421e-02,8.111564453925947105e-02,1.031532829507796761e-02
5.263544339676344552e-02,8.115055339772372922e-02,9.816197173483521415e-03
5.577009537913315412e-02,8.118289014535522152e-02,9.301229153110801215e-03
5.892196694135211354e-02,8.121262774388629535e-02,8.770139209203539621e-03
6.209100065581980854e-02,8.123974009514518813e-02,8.222639698350818482e-03
6.527713817980485000e-02,8.126420207630243031e-02,7.658440358770434234e-03
6.848032020910928275e-02,8.128598957581675832e-02,7.077248310383009618e-03
7.170048643169860125e-02,8.130507953008259125e-02,6.478768054666792127e-03
7.493757548132801150e-02,8.132144996079017363e-02,5.862701474281946726e-03
7.819152489119000904e-02,8.133508001299198653e-02,5.228747832453934513e-03
8.146227104761843973e-02,8.134594999388931880e-02,4.576603772103185475e-03
8.474974914387665981e-02,8.135404141233572306e-02,3.905963314708824248e-03
8.805389313406020158e-02,8.135933701906125637e-02,3.216517858894062110e-03
9.137463568715291362e-02,8.136182084762126621e-02,2.507956178717853004e-03
9.471190814126104196e-02,8.136147825606895867e-02,1.779964421660130188e-03
9.806564045806420715e-02,8.135829596935134633e-02,1.032226106284808449e-03
1.014357611775188878e-01,8.135226212243590327e-02,2.644221195640852461e-04
1.048221973728453021e-01,8.134336630415867075e-02,-5.237692861514587489e-04
1.082248746058360744e-01,8.133159960180269543e-02,-1.332672496534638516e-03
1.116437168825233361e-01,8.131695464639597526e-02,-2.162614539073894233e-03
1.150786466092410809e-01,8.129942565873859994e-02,-3.013925087274276111e-03
1.185295845491201594e-01,8.127900849614824730e-02,-3.886936465287698251e-03
1.219964497790526764e-01,8.125570069992621436e-02,-4.781983652991986938e-03
1.254791596471683535e-01,8.122950154354284524e-02,-5.699404291541146188e-03
1.289776297308570518e-01,8.120041208153577772e-02,-6.639538689407232207e-03
1.324917737953866248e-01,8.116843519913030658e-02,-7.602729828929904662e-03
1.360215037532003790e-01,8.113357566279057187e-02,-8.589323373185185281e-03
1.395667296235220678e-01,8.109584016975322773e-02,-9.599667675137247419e-03
1.431273594935073556e-01,8.105523740269289512e-02,-1.063411378295531576e-02
1.467032994791182265e-01,8.101177807954859644e-02,-1.169301545148306205e-02
1.502944536874984693e-01,8.096547500754765203e-02,-1.277672915084734212e-02
1.539007241799418835e-01,8.091634313692491753e-02,-1.388561407674089587e-02
1.575220109357475806e-01,8.086439961536179277e-02,-1.502003216136499515e-02
1.611582118169977151e-01,8.080966384310783734e-02,-1.618034808511464515e-02
1.648092225342888961e-01,8.075215752876317710e-02,-1.736692928904245287e-02
1.684749366134611348e-01,8.069190474571734384e-02,-1.858014598813879578e-02
1.721552453633678759e-01,8.062893198923845595e-02,-1.982037118546688126e-02
1.758500378447231394e-01,8.056326823420192906e-02,-2.108798068718978347e-02
1.795592008400758444e-01,8.049494499345870302e-02,-2.238335311853270962e-02
1.832826188249397636e-01,8.042399637682244584e-02,-2.370686994071952158e-02
1.870201739401314567e-01,8.035045915068578237e-02,-2.505891546893058291e-02
1.907717459653465175e-01,8.027437279824151117e-02,-2.643987689132489341e-02
1.945372122940227377e-01,8.019577958031123832e-02,-2.785014428917725535e-02
1.983164479095213817e-01,8.011472459677318469e-02,-2.929011065817703485e-02
2.021093253626709274e-01,8.003125584857470609e-02,-3.076017193094273197e-02
2.059157147507086061e-01,7.994542430033427238e-02,-3.226072700080476197e-02
2.097354836976572656e-01,7.985728394351428172e-02,-3.379217774691297554e-02
2.135684973361755834e-01,7.976689186016615307e-02,-3.535492906072758290e-02
2.174146182909141578e-01,7.967430828723770508e-02,-3.694938887395290972e-02
2.212737066634185568e-01,7.957959668143883836e-02,-3.857596818798025851e-02
2.251456200186055523e-01,7.948282378465851283e-02,-4.023508110490198880e-02
2.290302133728509826e-01,7.938405968993136885e-02,-4.192714486016793640e-02
2.329273391837191620e-01,7.928337790794436069e-02,-4.365257985695528836e-02
2.368368473413652586e-01,7.918085543408864835e-02,-4.541180970232579911e-02
2.407585851616383110e-01,7.907657281604586752e-02,-4.720526124524754980e-02
2.446923973809166653e-01,7.897061422191145597e-02,-4.903336461656347678e-02
2.486381261526990072e-01,7.886306750885521688e-02,-5.089655327098936699e-02
2.525956110459795512e-01,7.875402429231782853e-02,-5.279526403122916656e-02
2.565646890454255646e-01,1.398240430411558377e-02,1.284213516334456462e-02
2.566678985075773189e-01,1.395614376382424068e-02,1.265849428816017731e-02
2.566862408173810062e-01,1.392353608093739419e-02,1.251026592938428439e-02
2.566207519999209041e-01,1.388461146116812955e-02,1.239692216083314834e-02
2.564724636149954273e-01,1.383940430528223658e-02,1.231791631618768014e-02
2.562424029094274025e-01,1.378795266380983785e-02,1.227268383024830364e-02
2.559315932572507335e-01,1.373029802058241093e-02,1.226064305889039072e-02
2.555410545634116959e-01,1.366648508858411132e-02,1.228119610013761638e-02
2.550718036379458487e-01,1.359656161523487700e-02,1.233372961596124889e-02
2.545248545468589141e-01,1.352057819494292303e-02,1.241761565403095777e-02
2.539012189445476464e-01,1.343858808729017293e-02,1.253221246855409921e-02
2.532019063914845991e-01,1.335064703964390469e-02,1.267686533930134467e-02
2.524279246600086291e-01,1.325681311331039849e-02,1.285090738789382639e-02
2.515802800303577058e-01,1.315714651262451726e-02,1.305366039043340254e-02
2.506599775784682516e-01,1.305170941636559119e-02,1.328443558535642201e-02
2.496680214571279366e-01,1.294056581333182139e-02,1.354253447769505903e-02
2.486054151700203274e-01,1.282378133555260591e-02,1.382724963249473173e-02
2.474731618411123157e-01,1.270142309955853144e-02,1.413786546700596114e-02
2.462722644779222758e-01,1.257355954642819067e-02,1.447365903153338684e-02
2.450037262297738716e-01,1.244026028542652776e-02,1.483390078293408791e-02
2.436685506407940405e-01,1.230159594038173800e-02,1.521785534906738672e-02
2.422677418975964780e-01,1.215763799907566833e-02,1.562478228367404111e-02
2.408023050714971913e-01,1.200845866591964198e-02,1.605393681116413368e-02
2.392732463550600319e-01,1.185413071817475322e-02,1.650457056083775090e-02
2.376815732927269609e-01,1.169472736599047082e-02,1.697593229010259039e-02
2.360282950052644546e-01,1.153032211653071300e-02,1.746726859629496934e-02
2.343144224077376991e-01,1.136098864243965771e-02,1.797782461674943266e-02
2.325409684207178085e-01,1.118680065490012740e-02,1.850684471679577350e-02
2.307089481744202808e-01,1.100783178151722858e-02,1.905357316539912221e-02
2.288193792054779574e-01,1.082415544924564786e-02,1.961725479818540382e-02
2.268732816460532487e-01,1.063584477255958768e-02,2.019713566762769072e-02
2.248716784050041051e-01,1.044297244705188858e-02,2.079246368019026583e-02
2.228155953408296475e-01,1.024561064861787864e-02,2.140248922025670200e-02
2.207060614261288356e-01,1.004383093837479639e-02,2.202646576068454168e-02
2.185441089033251238e-01,9.837704173429110549e-03,2.266365045985526197e-02
2.163307734314192377e-01,9.627300423604880433e-03,2.331330474510180661e-02
2.140670942235516072e-01,9.412688894206091769e-03,2.397469488241388627e-02
2.117541141751697609e-01,9.193937854871565146e-03,2.464709253233922023e-02
2.093928799826137721e-01,8.971114574581049925e-03,2.532977529200742053e-02
2.069844422519517835e-01,8.744285262804504799e-03,2.602202722321876605e-02
2.045298555979119526e-01,8.513515016825306050e-03,2.672313936655036984e-02
2.020301787327789533e-01,8.278867775206618165e-03,2.743241024144092016e-02
1.994864745451400967e-01,8.040406277360778384e-03,2.814914633222481005e-02
1.968998101683838431e-01,7.798192029183270181e-03,2.887266256009136250e-02
1.942712570388764881e-01,7.552285274669563730e-03,2.960228274095627610e-02
1.916018909437557094e-01,7.302744973433765788e-03,3.033734002923196491e-02
1.888927920583078623e-01,7.049628784022763002e-03,3.107717734749150182e-02
1.861450449729050716e-01,6.792993052912023495e-03,3.182114780202632831e-02
1.833597387095104170e-01,6.532892809048077877e-03,3.256861508429549634e-02
1.805379667277668965e-01,6.269381763789567269e-03,3.331895385827377681e-02
1.776808269207166002e-01,6.002512316092125343e-03,3.407155013370181257e-02
1.747894216002109924e-01,5.732335562758110806e-03,3.482580162524722550e-02
1.718648574720949007e-01,5.458901313573697768e-03,3.558111809758347788e-02
1.689082456012678257e-01,5.182258111132790820e-03,3.633692169639689967e-02
1.659207013667467201e-01,4.902453255145627908e-03,3.709264726532863349e-02
1.629033444068750669e-01,4.619532831014113404e-03,3.784774264886159312e-02
1.598572985548411818e-01,4.333541742451556614e-03,3.860166898115981876e-02
1.567836917646938111e-01,4.044523747917060270e-03,3.935390096086673756e-02
1.536836560280573361e-01,3.752521500619135104e-03,4.010392711187012182e-02
1.505583272817742901e-01,3.457576591849154286e-03,4.085125003003658301e-02
1.474088453067199933e-01,3.159729597387326682e-03,4.159538661592104836e-02
1.442363536180527595e-01,2.859020126732508913e-03,4.233586829345042241e-02
1.410419993471857814e-01,2.555486874887524015e-03,4.307224121458545774e-02
1.378269331157817579e-01,2.249167676439903056e-03,4.380406644995576970e-02
1.345923089020926999e-01,1.940099561673929839e-03,4.453092016546654486e-02
1.313392838999838663e-01,1.628318814441972540e-03,4.525239378487198871e-02
1.280690183709974617e-01,1.313861031531933683e-03,4.596809413830860169e-02
1.247826754898311713e-01,9.967611832526258354e-04,4.667764359677850639e-02
1.214814211836191954e-01,6.770536749850119456e-04,4.738068019257499902e-02
1.181664239654221932e-01,3.547724094144531293e-04,4.807685772563569104e-02
1.148388547623445805e-01,2.995084919574009024e-05,4.876584585581189568e-02
1.114998867387130832e-01,-2.973779202215442378e-04,4.944733018103761313e-02
1.081506951147632178e-01,-6.271811278559539984e-04,5.012101230138321650e-02
1.047924569812912488e-01,-9.594262548018013884e-04,5.078660986897368113e-02
1.014263511107423577e-01,-1.294080972431735799e-03,5.144385662375580703e-02
9.805355776521343381e-02,-1.631113081428048122e-03,5.209250241509121027e-02
9.467525850185976033e-02,-1.959365862247537497e-03,5.272117242398308146e-02
9.129263597615833170e-02,-2.267852011294983067e-03,5.331868052736996044e-02
8.790687374356884187e-02,-2.556793179637800208e-03,5.388508221413530058e-02
8.451915606025972583e-02,-2.826410983364896143e-03,5.442044756954046714e-02
8.113066768332045930e-02,-3.076926957866359374e-03,5.492486130421508905e-02
